0,1.01284
1,1.01502
2,0.981555
3,0.977717
4,0.998509
5,1.00704
6,1.01523
7,1.02637
8,1.01645
9,1.00756
10,1.0148
11,1.02506
12,1.01141
13,1.00143
14,0.980086
15,0.975636
16,0.977062
17,0.987803
18,0.982865
19,0.987801
20,0.976201
21,0.985948
22,0.995219
23,1.00702
24,0.993041
25,0.978296
26,0.956906
27,0.942357
28,0.955518
29,0.923381
30,0.929025
31,0.949941
32,0.937877
33,0.915148
34,0.897249
35,0.895881
36,0.901875
37,0.92162
38,0.916182
39,0.943196
40,0.950759
41,0.94969
42,0.961268
43,0.977055
44,0.988191
45,0.9017
46,0.907564
47,0.921572
48,0.925954
49,0.89926
50,0.902846
51,0.884712
52,0.876847
53,0.913849
54,0.884241
55,0.891501
56,0.89622
57,0.915998
58,0.973189
59,0.969823
60,0.944955
61,0.923694
62,0.908332
63,0.92149
64,0.971064
65,0.985088
66,0.974858
67,0.973639
68,0.93727
69,0.973974
70,0.979989
71,0.994686
72,0.994089
73,0.976851
74,0.973276
75,0.969995
76,0.946883
77,0.954264
78,0.976807
79,0.998608
80,1.02721
81,1.01364
82,1.01954
83,1.0194
84,1.03258
85,1.00644
86,1.0147
87,0.988039
88,0.974451
89,0.96104
90,0.936274
91,0.914555
92,0.917311
93,0.91037
94,0.894785
95,0.887384
96,0.876306
97,0.876646
98,0.886342
99,0.889437
100,0.894815
101,0.893174
102,0.896445
103,0.912737
104,0.921153
105,0.91916
106,0.88807
107,0.884582
108,0.877736
109,0.886856
110,0.883116
111,0.875577
112,0.85629
113,0.823777
114,0.808365
115,0.792729
116,0.808995
117,0.780802
118,0.766213
119,0.758135
120,0.75227
121,0.776721
122,0.793227
123,0.794634
124,0.795889
125,0.73846
126,0.69996
127,0.683056
128,0.670426
129,0.669137
130,0.670803
131,0.683408
132,0.675697
133,0.664733
134,0.648008
135,0.65487
136,0.646026
137,0.662564
138,0.655711
139,0.672137
140,0.677429
141,0.684136
142,0.70143
143,0.698634
144,0.702853
145,0.686651
146,0.689832
147,0.690445
148,0.700096
149,0.694109
150,0.702075
151,0.696619
152,0.703347
153,0.698934
154,0.706417
155,0.70261
156,0.693828
157,0.700059
158,0.698066
159,0.699739
160,0.703792
161,0.695696
162,0.690516
163,0.690511
164,0.682553
165,0.690965
166,0.708339
167,0.702642
