0,1.00631
1,1.00832
2,1.00002
3,1.00422
4,1.00819
5,1.0115
6,1.01382
7,1.01409
8,1.00976
9,1.0084
10,1.00745
11,1.00216
12,1.00243
13,0.998244
14,0.992941
15,0.990745
16,0.992765
17,0.996138
18,0.997876
19,1.00355
20,1.00655
21,1.01224
22,1.01641
23,1.01728
24,1.01721
25,1.01112
26,1.00684
27,1.0002
28,1.00623
29,0.997708
30,0.99506
31,1.00228
32,1.00047
33,1.00114
34,0.993963
35,1.00031
36,0.999963
37,1.00336
38,1.00531
39,1.01078
40,1.0102
41,1.00674
42,1.01014
43,1.01673
44,1.02628
45,1.02315
46,1.01939
47,1.01643
48,1.01892
49,1.01299
50,1.01285
51,1.01035
52,1.01986
53,1.01883
54,1.01158
55,1.01653
56,1.0216
57,1.02591
58,1.02513
59,1.0235
60,1.01845
61,1.01374
62,1.01265
63,1.00514
64,0.998246
65,1.00313
66,0.998954
67,0.994081
68,0.983036
69,0.987031
70,0.984527
71,0.987396
72,0.983478
73,0.981981
74,0.981474
75,0.985322
76,0.980567
77,0.98292
78,0.98032
79,0.993958
80,1.00411
81,1.00656
82,1.00528
83,1.00846
84,1.0051
85,1.00016
86,0.999373
87,1.00413
88,1.00537
89,0.994875
90,0.991917
91,0.993444
92,0.99373
93,0.989912
94,0.988327
95,0.983665
96,0.979752
97,0.977451
98,0.985132
99,0.985998
100,0.984978
101,0.98212
102,0.982962
103,0.989997
104,0.985273
105,0.982994
106,0.9811
107,0.980692
108,0.974821
109,0.975411
110,0.974173
111,0.972766
112,0.969504
113,0.973686
114,0.958923
115,0.953131
116,0.951015
117,0.939594
118,0.936537
119,0.93204
120,0.936083
121,0.948571
122,0.943442
123,0.948617
124,0.951591
125,0.94663
126,0.941663
127,0.94161
128,0.928566
129,0.920392
130,0.915725
131,0.923496
132,0.927343
133,0.914591
134,0.90954
135,0.917577
136,0.921404
137,0.930872
138,0.934847
139,0.935995
140,0.932742
141,0.933995
