Date,Open,High,Low,Close,Volume,Adj Close
10/25/2013,2.34,2.38,2.3,2.34,1803800,2.34
10/24/2013,2.34,2.34,2.26,2.32,3087800,2.32
10/23/2013,2.32,2.36,2.28,2.3,2164800,2.3
10/22/2013,2.38,2.41,2.26,2.31,3178000,2.31
10/21/2013,2.46,2.53,2.34,2.37,4110100,2.37
10/18/2013,2.49,2.49,2.36,2.42,14414900,2.42
10/17/2013,2.6,2.62,2.42,2.45,7970900,2.45
10/16/2013,2.6,2.89,2.58,2.69,6221800,2.69
10/15/2013,2.61,2.67,2.57,2.58,940800,2.58
10/14/2013,2.59,2.64,2.53,2.63,1046100,2.63
10/11/2013,2.54,2.63,2.54,2.6,1153500,2.6
10/10/2013,2.53,2.56,2.5,2.55,1263800,2.55
10/9/2013,2.5,2.57,2.45,2.51,1686800,2.51
10/8/2013,2.59,2.61,2.48,2.5,2158700,2.5
10/7/2013,2.58,2.62,2.55,2.59,1864200,2.59
10/4/2013,2.66,2.67,2.58,2.59,2589900,2.59
10/3/2013,2.7,2.75,2.64,2.66,1867100,2.66
10/2/2013,2.68,2.72,2.67,2.67,999500,2.67
10/1/2013,2.68,2.71,2.65,2.69,1420700,2.69
9/30/2013,2.7,2.73,2.67,2.67,1223000,2.67
9/27/2013,2.76,2.84,2.69,2.69,1817200,2.69
9/26/2013,2.69,2.85,2.65,2.78,4663600,2.78
9/25/2013,2.68,2.72,2.65,2.67,1870900,2.67
9/24/2013,2.82,2.85,2.58,2.69,4782100,2.69
9/23/2013,2.8,2.82,2.73,2.76,2992600,2.76
9/20/2013,2.82,2.84,2.8,2.83,2102700,2.83
9/19/2013,2.87,2.93,2.81,2.82,1580600,2.82
9/18/2013,2.84,2.87,2.81,2.85,2064200,2.85
9/17/2013,2.85,2.9,2.81,2.85,1614800,2.85
9/16/2013,2.89,2.93,2.85,2.87,1423100,2.87
9/13/2013,2.93,2.94,2.87,2.87,1474200,2.87
9/12/2013,2.95,2.96,2.91,2.92,1104400,2.92
9/11/2013,3,3.04,2.94,2.95,2545100,2.95
9/10/2013,2.97,3.03,2.96,3,2276200,3
9/9/2013,2.96,3.02,2.95,2.97,2077500,2.97
9/6/2013,3.01,3.03,2.95,2.95,1716500,2.95
9/5/2013,2.96,3.05,2.96,3,2042300,3
9/4/2013,2.99,3,2.93,2.97,1588500,2.97
9/3/2013,2.95,2.98,2.92,2.98,1843900,2.98
8/30/2013,2.9,2.98,2.88,2.92,2168500,2.92
8/29/2013,2.93,2.99,2.89,2.91,3423200,2.91
8/28/2013,2.92,3,2.91,2.93,1142300,2.93
8/27/2013,3.06,3.07,2.92,2.92,1897600,2.92
8/26/2013,3.04,3.08,3.04,3.07,1808600,3.07
8/23/2013,3.09,3.1,3,3.03,1534000,3.03
8/22/2013,2.97,3.11,2.97,3.07,3543700,3.07
8/21/2013,2.87,3,2.85,2.99,3263500,2.99
8/20/2013,2.9,2.91,2.75,2.89,3287000,2.89
8/19/2013,2.99,3,2.91,2.91,1474600,2.91
8/16/2013,2.95,3.02,2.9,2.98,3240900,2.98
8/15/2013,2.97,3.03,2.92,2.98,2539200,2.98
8/14/2013,3.02,3.02,2.95,2.96,2696100,2.96
8/13/2013,3.16,3.16,3.03,3.04,2205600,3.04
8/12/2013,3.18,3.24,3.03,3.13,4431400,3.13
8/9/2013,2.97,3.23,2.92,3.15,6390300,3.15
8/8/2013,2.98,3.01,2.91,2.96,2344800,2.96
8/7/2013,3.01,3.02,2.9,2.98,3804600,2.98
8/6/2013,2.97,3.03,2.87,2.99,4509100,2.99
8/5/2013,3.06,3.09,2.96,2.96,3385100,2.96
8/2/2013,2.95,2.99,2.86,2.97,4845300,2.97
8/1/2013,3.02,3.05,2.94,2.95,6241400,2.95
7/31/2013,3.01,3.08,2.96,3.01,5774000,3.01
7/30/2013,3.08,3.12,3.02,3.02,5174400,3.02
7/29/2013,3.22,3.22,3.04,3.06,6403000,3.06
7/26/2013,3.31,3.32,3.2,3.22,5534400,3.22
7/25/2013,3.07,3.42,3,3.3,32948500,3.3
7/24/2013,4.53,4.74,4.52,4.69,6239400,4.69
7/23/2013,4.68,4.69,4.5,4.51,1648600,4.51
7/22/2013,4.57,4.7,4.55,4.67,1000900,4.67
7/19/2013,4.64,4.72,4.56,4.59,2377700,4.59
7/18/2013,4.75,4.75,4.54,4.67,2164200,4.67
7/17/2013,4.83,4.9,4.71,4.73,2705900,4.73
7/16/2013,4.63,4.88,4.61,4.8,3393300,4.8
7/15/2013,4.48,4.7,4.46,4.64,3538100,4.64
7/12/2013,4.36,4.52,4.34,4.49,3293800,4.49
7/11/2013,4.43,4.46,4.34,4.36,1924200,4.36
7/10/2013,4.28,4.42,4.26,4.36,1574300,4.36
7/9/2013,4.46,4.48,4.26,4.3,3082800,4.3
7/8/2013,4.39,4.54,4.38,4.45,2468900,4.45
7/5/2013,4.35,4.39,4.23,4.39,1095400,4.39
7/3/2013,4.32,4.34,4.23,4.29,620200,4.29
7/2/2013,4.32,4.41,4.32,4.34,1283600,4.34
7/1/2013,4.24,4.4,4.22,4.34,1453700,4.34
6/28/2013,4.32,4.32,4.15,4.21,3048300,4.21
6/27/2013,4.34,4.38,4.27,4.32,1910500,4.32
6/26/2013,4.32,4.42,4.21,4.32,3145600,4.32
6/25/2013,4.33,4.4,4.2,4.31,2840400,4.31
6/24/2013,4.08,4.36,4.03,4.31,2444000,4.31
6/21/2013,4.13,4.17,4.03,4.12,1943100,4.12
6/20/2013,4.17,4.3,4.1,4.11,1842900,4.11
6/19/2013,4.19,4.37,4.18,4.22,1688900,4.22
6/18/2013,4.32,4.37,4.17,4.19,2169600,4.19
6/17/2013,4.44,4.52,4.29,4.32,1981300,4.32
6/14/2013,4.41,4.43,4.25,4.39,2383100,4.39
6/13/2013,4.21,4.56,4.18,4.41,4980900,4.41
6/12/2013,4.07,4.25,4.07,4.21,4081200,4.21
6/11/2013,4.14,4.2,3.98,4,1703800,4
6/10/2013,4.14,4.19,4.05,4.19,1453900,4.19
6/7/2013,3.88,4.12,3.85,4.1,2277400,4.1
6/6/2013,3.94,3.99,3.78,3.85,2091100,3.85
6/5/2013,4.06,4.07,3.9,3.93,2202800,3.93
6/4/2013,4.16,4.16,4.04,4.08,1116200,4.08
6/3/2013,4.17,4.17,4.03,4.12,1216900,4.12
5/31/2013,4.12,4.26,4.11,4.14,1322000,4.14
5/30/2013,4.1,4.14,4.06,4.11,1078400,4.11
5/29/2013,4.09,4.15,4.01,4.04,1393600,4.04
5/28/2013,4.05,4.16,4.02,4.16,1753000,4.16
5/24/2013,4.04,4.09,3.98,4.03,984700,4.03
5/23/2013,3.9,4.1,3.86,4.08,4146700,4.08
5/22/2013,4.05,4.13,3.87,3.91,2161800,3.91
5/21/2013,4.12,4.13,4.03,4.06,1016800,4.06
5/20/2013,4.08,4.15,4.06,4.11,1553700,4.11
5/17/2013,4.15,4.25,3.97,4.1,3002300,4.1
5/16/2013,4.22,4.3,4.11,4.11,1548600,4.11
5/15/2013,4.25,4.4,4.23,4.25,1820600,4.25
5/14/2013,4.29,4.32,4.16,4.25,3432900,4.25
5/13/2013,4.17,4.36,4.06,4.27,3722200,4.27
5/10/2013,4.04,4.22,4,4.04,11221700,4.04
5/9/2013,3.5,3.58,3.47,3.57,4025800,3.57
5/8/2013,3.46,3.54,3.43,3.49,2734200,3.49
5/7/2013,3.48,3.51,3.44,3.46,1418900,3.46
5/6/2013,3.52,3.58,3.42,3.45,2483100,3.45
5/3/2013,3.62,3.63,3.42,3.53,3327900,3.53
5/2/2013,3.59,3.73,3.54,3.59,2415900,3.59
5/1/2013,3.74,3.8,3.52,3.58,3164600,3.58
4/30/2013,3.72,3.8,3.7,3.77,1006600,3.77
4/29/2013,3.72,3.76,3.68,3.74,949500,3.74
4/26/2013,3.77,3.79,3.7,3.71,1892100,3.71
4/25/2013,3.78,3.9,3.77,3.78,1132300,3.78
4/24/2013,3.8,3.83,3.76,3.78,1015000,3.78
4/23/2013,3.82,3.84,3.77,3.8,1459400,3.8
4/22/2013,3.96,4.02,3.79,3.8,1926600,3.8
4/19/2013,3.76,4.02,3.72,3.97,3742500,3.97
4/18/2013,3.82,3.85,3.7,3.78,1789400,3.78
4/17/2013,3.75,3.89,3.7,3.8,1949900,3.8
4/16/2013,3.86,3.91,3.71,3.77,3642600,3.77
4/15/2013,3.98,3.99,3.76,3.82,2705600,3.82
4/12/2013,4.03,4.08,3.91,4,3185800,4
4/11/2013,4.09,4.11,4.01,4.08,2339300,4.08
4/10/2013,4.08,4.14,4.05,4.08,1555900,4.08
4/9/2013,4.08,4.18,4.02,4.1,1577000,4.1
4/8/2013,4.09,4.1,3.97,4.09,1002100,4.09
4/5/2013,4.04,4.16,3.98,4.06,1800400,4.06
4/4/2013,4.13,4.22,3.9,4.15,5868300,4.15
4/3/2013,4.06,4.1,3.8,3.87,3859500,3.87
4/2/2013,4.07,4.13,4.02,4.06,1929700,4.06
4/1/2013,4.15,4.19,4.02,4.07,2719100,4.07
3/28/2013,4.18,4.25,4.12,4.15,1540000,4.15
3/27/2013,4.07,4.15,4.05,4.14,905600,4.14
3/26/2013,4.1,4.21,4.05,4.09,1498300,4.09
3/25/2013,4.13,4.17,4.05,4.13,1455300,4.13
3/22/2013,4.21,4.25,4.07,4.1,2650600,4.1
3/21/2013,4.34,4.36,4.19,4.21,1472300,4.21
3/20/2013,4.28,4.37,4.16,4.26,2158700,4.26
3/19/2013,4.45,4.49,4.25,4.25,2287800,4.25
3/18/2013,4.47,4.51,4.42,4.45,1311300,4.45
3/15/2013,4.62,4.68,4.52,4.53,2662200,4.53
3/14/2013,4.5,4.6,4.48,4.6,2668400,4.6
3/13/2013,4.42,4.51,4.36,4.48,1897500,4.48
3/12/2013,4.51,4.59,4.43,4.46,2375400,4.46
3/11/2013,4.25,4.69,4.21,4.53,4517800,4.53
3/8/2013,4.25,4.36,4.01,4.31,9331300,4.31
3/7/2013,4.37,4.49,4.28,4.49,4427600,4.49
3/6/2013,4.4,4.47,4.35,4.36,3036100,4.36
3/5/2013,4.56,4.62,4.36,4.39,8356800,4.39
3/4/2013,4.36,4.58,4.25,4.55,4386800,4.55
3/1/2013,4.41,4.41,4.27,4.36,4256000,4.36
2/28/2013,4.13,4.21,4.1,4.11,1767300,4.11
2/27/2013,4.09,4.16,4.05,4.12,2620400,4.12
2/26/2013,4.15,4.25,3.99,4.08,2991600,4.08
2/25/2013,4.28,4.29,4.14,4.14,1715200,4.14
2/22/2013,4.28,4.35,4.22,4.24,4130100,4.24
2/21/2013,4.38,4.45,4.2,4.25,2264600,4.25
2/20/2013,4.4,4.48,4.34,4.41,2256300,4.41
2/19/2013,4.38,4.46,4.29,4.44,1991300,4.44
2/15/2013,4.5,4.55,4.35,4.36,1836900,4.36
2/14/2013,4.48,4.65,4.36,4.49,3679900,4.49
2/13/2013,4.54,4.65,4.43,4.48,2882800,4.48
2/12/2013,4.65,4.69,4.51,4.52,2757500,4.52
2/11/2013,4.68,4.71,4.51,4.69,2930900,4.69
2/8/2013,4.48,4.7,4.4,4.7,4769900,4.7
2/7/2013,4.58,4.63,4.36,4.46,3710500,4.46
2/6/2013,4.32,4.5,4.31,4.5,2236100,4.5
2/5/2013,4.23,4.35,4.21,4.34,2402400,4.34
2/4/2013,4.2,4.32,4.17,4.22,2472900,4.22
2/1/2013,4.16,4.24,4.1,4.16,2554000,4.16
1/31/2013,4.08,4.17,3.95,4.15,2045900,4.15
1/30/2013,4.33,4.39,4.09,4.09,3693900,4.09
1/29/2013,4.64,4.64,4.32,4.33,3401000,4.33
1/28/2013,4.33,4.64,4.3,4.59,4418100,4.59
1/25/2013,4.18,4.37,4.11,4.36,2960700,4.36
1/24/2013,4.12,4.26,4.1,4.17,2581500,4.17
1/23/2013,4.25,4.27,4.12,4.15,2305900,4.15
1/22/2013,4.24,4.29,4.2,4.24,2362000,4.24
1/18/2013,4.3,4.37,4.24,4.24,2864700,4.24
1/17/2013,4.4,4.41,4.3,4.31,2244500,4.31
1/16/2013,4.32,4.42,4.3,4.38,3954800,4.38
1/15/2013,4.45,4.45,4.23,4.39,5496800,4.39
1/14/2013,4.26,4.46,4.2,4.43,5953800,4.43
1/11/2013,4.19,4.43,4.19,4.23,7205800,4.23
1/10/2013,4.64,4.64,4.11,4.2,10693300,4.2
1/9/2013,4.8,4.8,4.34,4.56,14918100,4.56
1/8/2013,5.12,5.23,4.83,4.85,5460900,4.85
1/7/2013,4.99,5.36,4.82,5.08,7153500,5.08
1/4/2013,5.02,5.24,5.01,5.23,4323500,5.23
1/3/2013,4.95,5.05,4.83,5.05,2891800,5.05
1/2/2013,4.8,4.95,4.71,4.93,4141300,4.93
12/31/2012,4.5,4.75,4.45,4.71,2262000,4.71
12/28/2012,4.5,4.57,4.47,4.5,1378600,4.5
12/27/2012,4.56,4.58,4.45,4.54,1986200,4.54
12/26/2012,4.61,4.65,4.5,4.57,1984000,4.57
12/24/2012,4.6,4.71,4.5,4.62,1340300,4.62
12/21/2012,4.88,4.88,4.63,4.64,3049200,4.64
12/20/2012,4.8,4.94,4.7,4.89,2386300,4.89
12/19/2012,4.67,5.05,4.64,4.82,7253000,4.82
12/18/2012,4.77,4.81,4.62,4.64,2287900,4.64
12/17/2012,4.57,4.78,4.55,4.75,1991100,4.75
12/14/2012,4.75,4.87,4.74,4.81,1208900,4.81
12/13/2012,4.84,4.91,4.72,4.8,1551000,4.8
12/12/2012,4.85,4.97,4.7,4.86,3271000,4.86
12/11/2012,4.75,4.86,4.7,4.82,1624000,4.82
12/10/2012,4.75,4.8,4.66,4.72,2083700,4.72
12/7/2012,4.61,4.89,4.6,4.78,3536200,4.78
12/6/2012,4.55,4.72,4.33,4.58,5753400,4.58
12/5/2012,5.01,5.02,4.67,4.69,4009400,4.69
12/4/2012,4.84,5.02,4.8,4.96,3495500,4.96
12/3/2012,4.95,4.96,4.81,4.92,3012700,4.92
11/30/2012,4.76,4.9,4.66,4.87,4374000,4.87
11/29/2012,4.62,4.74,4.55,4.65,2641600,4.65
11/28/2012,4.46,4.67,4.35,4.55,3127200,4.55
11/27/2012,4.53,4.57,4.4,4.47,2783500,4.47
11/26/2012,4.47,4.6,4.33,4.51,3989400,4.51
11/23/2012,4.33,4.4,4.18,4.26,2063800,4.26
11/21/2012,3.92,4.25,3.81,4.25,6794000,4.25
11/20/2012,3.75,3.76,3.61,3.69,1243200,3.69
11/19/2012,3.75,3.79,3.57,3.77,1365300,3.77
11/16/2012,3.7,3.84,3.62,3.69,1810000,3.69
11/15/2012,3.82,3.9,3.55,3.71,2631100,3.71
11/14/2012,4.09,4.09,3.78,3.81,3065000,3.81
11/13/2012,3.7,4.07,3.7,3.99,4022100,3.99
11/12/2012,3.84,3.85,3.64,3.71,4292300,3.71
11/9/2012,3.03,3.83,3.03,3.6,6879700,3.6
11/8/2012,3.16,3.24,3.02,3.03,2855600,3.03
11/7/2012,3.25,3.35,3.14,3.18,1116500,3.18
11/6/2012,3.3,3.4,3.25,3.28,1342300,3.28
11/5/2012,3.11,3.33,3.11,3.27,1885900,3.27
11/2/2012,3.23,3.26,3.09,3.1,1489900,3.1
11/1/2012,3.16,3.25,3.14,3.21,1979100,3.21
10/31/2012,3.25,3.27,3.05,3.11,2960800,3.11
10/26/2012,3.41,3.42,3.25,3.26,1095400,3.26
10/25/2012,3.36,3.42,3.32,3.4,836400,3.4
10/24/2012,3.39,3.44,3.3,3.34,1117800,3.34
10/23/2012,3.39,3.45,3.36,3.38,2717800,3.38
10/22/2012,3.49,3.5,3.36,3.43,2812200,3.43
10/19/2012,3.5,3.51,3.35,3.5,2861100,3.5
10/18/2012,3.5,3.52,3.38,3.51,2603500,3.51
10/17/2012,3.42,3.5,3.34,3.49,1239000,3.49
10/16/2012,3.31,3.47,3.26,3.4,1810500,3.4
10/15/2012,3.43,3.46,3.28,3.28,2209200,3.28
10/12/2012,3.6,3.64,3.42,3.44,1849000,3.44
10/11/2012,3.55,3.68,3.51,3.62,1396000,3.62
10/10/2012,3.48,3.64,3.42,3.5,3183900,3.5
10/9/2012,3.68,3.72,3.42,3.49,2274500,3.49
10/8/2012,3.5,3.84,3.45,3.71,3572600,3.71
10/5/2012,3.48,3.6,3.44,3.53,2367700,3.53
10/4/2012,3.49,3.51,3.3,3.34,2272500,3.34
10/3/2012,3.46,3.49,3.4,3.42,1268800,3.42
10/2/2012,3.53,3.59,3.4,3.47,2318500,3.47
10/1/2012,3.61,3.63,3.48,3.49,1984400,3.49
9/28/2012,3.6,3.61,3.52,3.53,1296900,3.53
9/27/2012,3.57,3.61,3.51,3.54,2590000,3.54
9/26/2012,3.47,3.55,3.36,3.49,3990900,3.49
9/25/2012,3.66,3.76,3.45,3.49,5782800,3.49
9/24/2012,3.84,3.85,3.67,3.7,5535200,3.7
9/21/2012,4.04,4.04,3.92,3.94,2502700,3.94
9/20/2012,3.99,4.06,3.91,3.98,1562700,3.98
9/19/2012,4.02,4.08,3.99,3.99,2820700,3.99
9/18/2012,4.01,4.08,3.95,4,3899800,4
9/17/2012,4.07,4.1,3.92,3.99,1830400,3.99
9/14/2012,4.07,4.18,4.01,4.08,3258700,4.08
9/13/2012,3.93,4.09,3.91,4,3658000,4
9/12/2012,3.66,3.94,3.66,3.91,3555500,3.91
9/11/2012,3.7,3.74,3.48,3.63,6934600,3.63
9/10/2012,3.85,3.95,3.83,3.91,1641400,3.91
9/7/2012,3.84,3.9,3.72,3.86,2122900,3.86
9/6/2012,3.89,3.91,3.78,3.8,2121000,3.8
9/5/2012,3.86,3.94,3.77,3.82,1960500,3.82
9/4/2012,3.71,3.85,3.66,3.84,2180500,3.84
8/31/2012,3.75,3.8,3.65,3.67,1701400,3.67
8/30/2012,3.76,3.78,3.65,3.7,1158000,3.7
8/29/2012,3.81,3.85,3.7,3.78,1685000,3.78
8/28/2012,3.99,3.99,3.71,3.81,2670000,3.81
8/27/2012,3.72,3.87,3.68,3.85,2419800,3.85
8/24/2012,3.59,3.75,3.57,3.69,2331800,3.69
8/23/2012,3.6,3.63,3.55,3.61,942100,3.61
8/22/2012,3.48,3.63,3.46,3.61,2306800,3.61
8/21/2012,3.6,3.64,3.46,3.5,2268400,3.5
8/20/2012,3.7,3.71,3.47,3.56,2107700,3.56
8/17/2012,3.7,3.7,3.48,3.65,2436400,3.65
8/16/2012,3.7,3.74,3.56,3.6,4908700,3.6
8/15/2012,3.35,3.47,3.3,3.46,1945400,3.46
8/14/2012,3.49,3.51,3.33,3.37,2029900,3.37
8/13/2012,3.5,3.52,3.27,3.44,2233600,3.44
8/10/2012,3.48,3.51,3.4,3.49,2018400,3.49
8/9/2012,3.28,3.5,3.21,3.46,2732000,3.46
8/8/2012,3.28,3.29,3.19,3.27,1531600,3.27
8/7/2012,3.35,3.42,3.22,3.28,2535500,3.28
8/6/2012,3.15,3.33,3.02,3.31,3784800,3.31
8/3/2012,2.98,3.2,2.94,3.13,5212300,3.13
8/2/2012,2.83,2.89,2.65,2.73,3088600,2.73
8/1/2012,2.87,3.03,2.8,2.84,2993100,2.84
7/31/2012,2.82,2.98,2.78,2.81,3114900,2.81
7/30/2012,3.2,3.21,2.71,2.75,7610000,2.75
7/27/2012,3.52,3.63,3.18,3.2,6745200,3.2
7/26/2012,3.62,3.7,3.37,3.65,4365100,3.65
7/25/2012,3.72,3.81,3.48,3.52,4957100,3.52
7/24/2012,3.77,3.84,3.64,3.7,1852500,3.7
7/23/2012,3.98,4.04,3.73,3.74,3661600,3.74
7/20/2012,3.97,4.1,3.82,4.07,3149400,4.07
7/19/2012,3.91,4.07,3.91,4.03,1676000,4.03
7/18/2012,3.82,4,3.77,3.9,1384000,3.9
7/17/2012,3.86,3.9,3.78,3.84,798900,3.84
7/16/2012,3.91,3.92,3.83,3.85,584400,3.85
7/13/2012,3.78,3.92,3.78,3.92,1295500,3.92
7/12/2012,3.71,3.84,3.64,3.77,1792100,3.77
7/11/2012,3.79,3.9,3.69,3.74,1978900,3.74
7/10/2012,4.05,4.09,3.78,3.8,3622300,3.8
7/9/2012,3.97,4.17,3.9,4.05,2108200,4.05
7/6/2012,3.93,4.05,3.84,3.99,4633500,3.99
7/5/2012,4.18,4.18,3.99,4.07,2131500,4.07
7/3/2012,4.12,4.19,4.08,4.18,1309500,4.18
7/2/2012,4.04,4.16,4.01,4.15,1677000,4.15
6/29/2012,4.04,4.11,3.64,4.06,5027200,4.06
6/28/2012,4.06,4.13,3.91,3.96,1801000,3.96
6/27/2012,4.05,4.14,4,4.08,1982900,4.08
6/26/2012,4.08,4.34,4.08,4.14,3774600,4.14
6/25/2012,4.05,4.07,3.87,3.9,2300800,3.9
6/22/2012,3.85,4.16,3.85,4.14,3142100,4.14
6/21/2012,3.91,4.03,3.81,3.85,2149500,3.85
6/20/2012,4,4.03,3.82,3.93,2510800,3.93
6/19/2012,3.91,4.19,3.84,3.99,4740500,3.99
6/18/2012,3.75,3.86,3.67,3.7,2800100,3.7
6/15/2012,3.67,3.85,3.61,3.77,2471400,3.77
6/14/2012,3.65,3.69,3.56,3.63,1707800,3.63
6/13/2012,3.53,3.77,3.53,3.64,2333200,3.64
6/12/2012,3.56,3.62,3.51,3.55,1570800,3.55
6/11/2012,3.77,3.77,3.55,3.56,2402800,3.56
6/8/2012,3.7,3.76,3.57,3.75,2355500,3.75
6/7/2012,3.82,3.82,3.6,3.73,3550900,3.73
6/6/2012,3.77,3.81,3.65,3.75,2252400,3.75
6/5/2012,3.74,3.85,3.7,3.74,2224800,3.74
6/4/2012,3.6,3.8,3.46,3.78,4161600,3.78
6/1/2012,3.78,3.89,3.55,3.56,5144300,3.56
5/31/2012,4.09,4.14,3.75,3.83,5322200,3.83
5/30/2012,4.17,4.2,3.99,4.08,2827900,4.08
5/29/2012,4.37,4.38,4.17,4.19,1967800,4.19
5/25/2012,4.37,4.38,4.23,4.32,2035800,4.32
5/24/2012,4.28,4.36,4.15,4.34,2694100,4.34
5/23/2012,4.57,4.57,4.11,4.25,4758000,4.25
5/22/2012,4.45,4.54,4.33,4.38,2614700,4.38
5/21/2012,4.37,4.47,4.32,4.41,2334100,4.41
5/18/2012,4.54,4.65,4.25,4.25,7096600,4.25
5/17/2012,5.12,5.17,4.76,4.77,2997000,4.77
5/16/2012,5.09,5.25,5.09,5.14,2166000,5.14
5/15/2012,5.11,5.21,5.07,5.09,2041500,5.09
5/14/2012,5.14,5.22,5.1,5.14,1996100,5.14
5/11/2012,5.19,5.32,5.15,5.18,2427100,5.18
5/10/2012,5.29,5.35,5.18,5.25,3500000,5.25
5/9/2012,5.13,5.44,4.97,5.28,8733400,5.28
5/8/2012,5,5.01,4.73,4.85,5021600,4.85
5/7/2012,5.31,5.37,4.96,5.02,8182000,5.02
5/4/2012,5.1,5.83,5.05,5.4,14316200,5.4
5/3/2012,5.46,5.5,5.23,5.28,4859800,5.28
5/2/2012,5.15,5.38,5.07,5.37,4993000,5.37
5/1/2012,5.18,5.21,5.1,5.13,3839300,5.13
4/30/2012,5.17,5.25,5.09,5.12,3032200,5.12
4/27/2012,5.14,5.16,5.01,5.15,2601100,5.15
4/26/2012,5.1,5.18,5.01,5.14,2857900,5.14
4/25/2012,5.17,5.22,5.09,5.1,4188700,5.1
4/24/2012,4.77,5.18,4.71,5.1,7466000,5.1
4/23/2012,4.95,4.95,4.61,4.66,6457000,4.66
4/20/2012,4.78,5.11,4.71,5.01,7776600,5.01
4/19/2012,4.62,4.88,4.47,4.68,11547700,4.68
4/18/2012,4.5,4.54,4.22,4.3,4698000,4.3
4/17/2012,4.31,4.54,4.31,4.5,3635300,4.5
4/16/2012,4.25,4.44,4.2,4.3,9447100,4.3
4/13/2012,3.9,4.01,3.8,3.99,2713500,3.99
